LASTUPDATEDATE,BUILDINGNAMEID,ENGLISHBUILDINGNAME,CHINESEBUILDINGNAME,NAMESTATUS,ST_CODE
2023/09/03 00:00:00,"1109916944",Tam Mei Barracks Block 15,潭尾軍營１５座,E,"75916"
2023/09/03 00:00:00,"1109916936",Tam Mei Barracks Block 17,潭尾軍營１７座,E,"75916"
2023/09/03 00:00:00,"1109916956",Tam Mi Camp Block 39,潭尾軍營３９座,O,"75916"
2023/09/03 00:00:00,"1109916967",Tam Mi Camp Block 25,潭尾軍營２５座,O,"75916"
2023/09/03 00:00:00,"1109916952",Tam Mi Camp Block 32,潭尾軍營３２座,O,"75916"
2023/09/03 00:00:00,"1109917001",Tam Mi Camp Block 47,潭尾軍營４７座,O,"75916"
2023/09/03 00:00:00,"1109916993",Tam Mei Barracks Block 38,潭尾軍營３８座,E,"75916"
2023/09/03 00:00:00,"1109916942",Tam Mei Barracks Block 31,潭尾軍營３１座,E,"75916"
2023/09/03 00:00:00,"1109916997",Tam Mei Barracks Block 44,潭尾軍營４４座,E,"75916"
2023/09/03 00:00:00,"1109916927",Tam Mei Barracks Block 53,潭尾軍營５３座,E,"75916"
2023/09/03 00:00:00,"1109916962",Ho Pui Tsuen Village Office,河背村村公所,E,"64773"
2023/09/03 00:00:00,"1109916978",Forestry Post,,E,
2023/09/03 00:00:00,"1109916921",Tam Mi Camp Block 138,潭尾軍營１３８座,O,"75916"
2023/09/03 00:00:00,"1109916986",Yuk Ying School,育英學校,E,"78699"
2023/09/03 00:00:00,"1109917009",Ma On Kong Kindergarten,馬鞍崗幼稚園,E,"78699"
2023/09/03 00:00:00,"1109917002",Yuk Ying School,育英學校,E,"78699"
2023/09/03 00:00:00,"1109916961",Tam Mi Camp Block 20,潭尾軍營２０座,O,"75916"
2023/09/03 00:00:00,"1109916977",Tam Mi Camp Block 40,潭尾軍營４０座,O,"75916"
2023/09/03 00:00:00,"1109916996",Tam Mi Camp Block 41,潭尾軍營４１座,O,"75916"
2023/09/03 00:00:00,"1109916987",Tam Mei Barracks Block 21,潭尾軍營２１座,E,"75916"
2023/09/03 00:00:00,"1109916934",Tam Mei Barracks Block 23,潭尾軍營２３座,E,"75916"
2023/09/03 00:00:00,"1109917007",Yuk Ying School,育英學校,E,"78699"
2023/09/03 00:00:00,"1109916922",Tam Mei Barracks Block 111,潭尾軍營１１１座,E,"75916"
2023/09/03 00:00:00,"1109916946",Tam Mi Camp Block 35,潭尾軍營３５座,O,"75916"
2023/09/03 00:00:00,"1109916954",Tam Mi Camp Block 36,潭尾軍營３６座,O,"75916"
2023/09/03 00:00:00,"1109916923",Tam Mi Camp Block 111,潭尾軍營１１１座,O,"75916"
2023/09/03 00:00:00,"1109916929",Tam Mei Barracks Block 18,潭尾軍營１８座,E,"75916"
2023/09/03 00:00:00,"1109916975",Tam Mi Camp Block 37,潭尾軍營３７座,O,"75916"
2023/09/03 00:00:00,"1109916974",Tam Mei Barracks Block 37,潭尾軍營３７座,E,"75916"
2023/09/03 00:00:00,"1109917010",Tam Mei Barracks Block 137,潭尾軍營１３７座,E,"75916"
2023/09/03 00:00:00,"1109916915",Tam Mi Camp Block 52,潭尾軍營５２座,O,"75916"
2023/09/03 00:00:00,"1109916963",Tam Mei Barracks Block 90,潭尾軍營９０座,E,"75916"
2023/09/03 00:00:00,"1109916955",Tam Mei Barracks Block 39,潭尾軍營３９座,E,"75916"
2023/09/03 00:00:00,"1109916939",Tam Mi Camp Block 112,潭尾軍營１１２座,O,"75916"
2023/09/03 00:00:00,"1109916965",Tam Mei Barracks Block 20,潭尾軍營２０座,E,"75916"
2023/09/03 00:00:00,"1109916969",Tam Mi Camp Block 29,潭尾軍營２９座,O,"75916"
2023/09/03 00:00:00,"1109916972",Tam Mei Barracks Block 33,潭尾軍營３３座,E,"75916"
2023/09/03 00:00:00,"1109916973",Tam Mi Camp Block 33,潭尾軍營３３座,O,"75916"
2023/09/03 00:00:00,"1109917000",Tam Mei Barracks Block 47,潭尾軍營４７座,E,"75916"
2023/09/03 00:00:00,"1109916959",Tam Mei Barracks Block 45,潭尾軍營４５座,E,"75916"
2023/09/03 00:00:00,"1109916994",Tam Mi Camp Block 38,潭尾軍營３８座,O,"75916"
2023/09/03 00:00:00,"1109916951",Tam Mei Barracks Block 32,潭尾軍營３２座,E,"75916"
2023/09/03 00:00:00,"1109916945",Tam Mi Camp Block 15,潭尾軍營１５座,O,"75916"
2023/09/03 00:00:00,"1109916960",Tam Mi Camp Block 45,潭尾軍營４５座,O,"75916"
2023/09/03 00:00:00,"1109916947",Tam Mei Barracks Block 24,潭尾軍營２４座,E,"75916"
2023/09/03 00:00:00,"1109917090",Tam Mi Camp Block 78,潭尾軍營７８座,O,"75916"
2023/09/03 00:00:00,"1109917101",Jazz Garden Phase II Block 2,金爵花園二期第二座,E,"76612"
2023/09/03 00:00:00,"1109917030",Tam Mei Barracks Block 129,潭尾軍營１２９座,E,"75916"
2023/09/03 00:00:00,"1109917049",Tam Mei Barracks Block 61,潭尾軍營６１座,E,"75916"
2023/09/03 00:00:00,"1109917080",Tam Mei Barracks Block 98,潭尾軍營９８座,E,"75916"
2023/09/03 00:00:00,"1109917053",Tam Mei Barracks Block 67,潭尾軍營６７座,E,"75916"
2023/09/03 00:00:00,"1109917065",Tam Mi Camp Block 76,潭尾軍營７６座,O,"75916"
2023/09/03 00:00:00,"1109917054",Tam Mi Camp Block 67,潭尾軍營６７座,O,"75916"
2023/09/03 00:00:00,"1109917075",Tam Mi Camp Block 59,潭尾軍營５９座,O,"75916"
2023/09/03 00:00:00,"1109917073",Tam Mi Camp Block 68,潭尾軍營６８座,O,"75916"
2023/09/03 00:00:00,"1109917114",Tam Mi Camp Block 81,潭尾軍營８１座,O,"75916"
2023/09/03 00:00:00,"1109917072",Tam Mei Barracks Block 68,潭尾軍營６８座,E,"75916"
2023/09/03 00:00:00,"1109917111",Tam Mi Camp Block 120,潭尾軍營１２０座,O,"75916"
2023/09/03 00:00:00,"1109917078",Tam Mei Barracks Block 62,潭尾軍營第６２座,E,"75916"
2023/09/03 00:00:00,"1109917028",Tam Mei Barracks Block 121,潭尾軍營１２１座,E,"75916"
2023/09/03 00:00:00,"1109917055",Tam Mei Barracks Block 14,潭尾軍營１４座,E,"75916"
2023/09/03 00:00:00,"1109917087",Tam Mei Barracks Block 95,潭尾軍營９５座,E,"75916"
2023/09/03 00:00:00,"1109917044",Tam Mi Camp Block 70,潭尾軍營７０座,O,"75916"
2023/09/03 00:00:00,"1109917027",Tam Mi Camp Block 55,潭尾軍營５５座,O,"75916"
2023/09/03 00:00:00,"1109917018",Tam Mei Barracks Block 49,潭尾軍營４９座,E,"75916"
2023/09/03 00:00:00,"1109917069",Tam Mi Camp Block 66,潭尾軍營６６座,O,"75916"
2023/09/03 00:00:00,"1109917068",Tam Mei Barracks Block 66,潭尾軍營６６座,E,"75916"
2023/09/03 00:00:00,"1109917076",Tam Mei Barracks Block 96,潭尾軍營９６座,E,"75916"
2023/09/03 00:00:00,"1109917089",Tam Mei Barracks Block 78,潭尾軍營７８座,E,"75916"
2023/09/03 00:00:00,"1109917067",Tam Mi Camp Block 130,潭尾軍營１３０座,O,"75916"
2023/09/03 00:00:00,"1109917043",Tam Mei Barracks Block 70,潭尾軍營７０座,E,"75916"
2023/09/03 00:00:00,"1109917048",Tam Mi Camp Block 69,潭尾軍營６９座,O,"75916"
2023/09/03 00:00:00,"1109917058",Tam Mi Camp Block 58,潭尾軍營５８座,O,"75916"
2023/09/03 00:00:00,"1109917062",Drainage Service Department San Tin Low-Flow Pumping Station & Inflatable Dam,渠務署新田低流量泵房及充氣壩,E,
2023/09/03 00:00:00,"1109917031",Tam Mi Camp Block 129,潭尾軍營１２９座,O,"75916"
2023/09/03 00:00:00,"1109917056",Tam Mi Camp Block 14,潭尾軍營１４座,O,"75916"
2023/09/03 00:00:00,"1109917084",Tam Mei Barracks Block 65,潭尾軍營６５座,E,"75916"
2023/09/03 00:00:00,"1109917094",Jazz Garden Phase II Block 13,金爵花園二期第十三座,E,"76612"
2023/09/03 00:00:00,"1109917059",Tam Mei Barracks Block 97,潭尾軍營９７座,E,"75916"
2023/09/03 00:00:00,"1109917095",Tam Mei Barracks Block 64,潭尾軍營６４座,E,"75916"
2023/09/03 00:00:00,"1109917091",Tam Mei Barracks Block 63,潭尾軍營６３座,E,"75916"
2023/09/03 00:00:00,"1109917023",Tam Mi Camp Block 128,潭尾軍營１２８座,O,"75916"
2023/09/03 00:00:00,"1109917050",Tam Mi Camp Block 61,潭尾軍營第６１座,O,"75916"
2023/09/03 00:00:00,"1109917099",Tam Mei Barracks Block 99,潭尾軍營９９座,E,"75916"
2023/09/03 00:00:00,"1109917066",Tam Mei Barracks Block 130,潭尾軍營１３０座,E,"75916"
2023/09/03 00:00:00,"1109917092",Tam Mi Camp Block 63,潭尾軍營６３座,O,"75916"
2023/09/03 00:00:00,"1109917039",Tam Mi Camp Block 73,潭尾軍營７３座,O,"75916"
2023/09/03 00:00:00,"1109917105",,八鄉田心村村公所,E,"64767"
2023/09/03 00:00:00,"1109917024",Tam Mei Barracks Block 127,潭尾軍營１２７座,E,"75916"
2023/09/03 00:00:00,"1109917020",Tam Mei Barracks Block 54,潭尾軍營５４座,E,"75916"
2023/09/03 00:00:00,"1109917113",Tam Mei Barracks Block 81,潭尾軍營８１座,E,"75916"
2023/09/03 00:00:00,"1109917103",Tam Mi Camp Block 136,潭尾軍營１３６座,O,"75916"
2023/09/03 00:00:00,"1109917079",Tam Mi Camp Block 62,潭尾軍營６２座,O,"75916"
2023/09/03 00:00:00,"1109917093",Jazz Garden Phase II Block 1,金爵花園二期第一座,E,"76612"
2023/09/03 00:00:00,"1109917045",Tam Mei Barracks Block 57,潭尾軍營５７座,E,"75916"
2023/09/03 00:00:00,"1109917057",Tam Mei Barracks Block 58,潭尾軍營５８座,E,"75916"
2023/09/03 00:00:00,"1109917086",Jazz Garden Phase II Block 12,金爵花園二期第十二座,E,"76612"
2023/09/03 00:00:00,"1109917100",Tam Mi Camp Block 99,潭尾軍營９９座,O,"75916"
2023/09/03 00:00:00,"1109917022",Tam Mei Barracks Block 128,潭尾軍營１２８座,E,"75916"
2023/09/03 00:00:00,"1109917041",Kam Kwong Nepali Christian Church,,E,
2023/09/03 00:00:00,"1109917040",S.K.H. ST. Joseph's Church,聖公會聖約瑟堂,E,"74697"
2023/09/03 00:00:00,"1109917077",Tam Mi Camp Block 96,潭尾軍營９６座,O,"75916"
2023/09/03 00:00:00,"1109917074",Tam Mei Barracks Block 59,潭尾軍營５９座,E,"75916"
2023/09/03 00:00:00,"1109917102",Tam Mei Barracks Block 136,潭尾軍營１３６座,E,"75916"
2023/09/03 00:00:00,"1109917108",Tourmaline Villa Block J,碧戶軒Ｊ座,E,"79464"
2023/09/03 00:00:00,"1109917104",Jazz Garden Phase II Block 14,金爵花園二期第十四座,E,"76612"
2023/09/03 00:00:00,"1109917021",Tam Mi Camp Block 54,潭尾軍營５４座,O,"75916"
2023/09/03 00:00:00,"1109917035",Tam Mei Barracks Block 56,潭尾軍營５６座,E,"75916"
2023/09/03 00:00:00,"1109917110",Tam Mei Barracks Block 120,潭尾軍營１２０座,E,"75916"
2023/09/03 00:00:00,"1109917112",Tourmaline Villa Block K,碧戶軒Ｋ座,E,"79464"
2023/09/03 00:00:00,"1109917026",Tam Mei Barracks Block 55,潭尾軍營５５座,E,"75916"
2023/09/03 00:00:00,"1109917015",Tam Mi Camp Block 48,潭尾軍營４８座,O,"75916"
2023/09/03 00:00:00,"1109917047",Tam Mei Barracks Block 69,潭尾軍營６９座,E,"75916"
2023/09/03 00:00:00,"1109917025",Tam Mi Camp Block 127,潭尾軍營１２７座,O,"75916"
2023/09/03 00:00:00,"1109917029",Tam Mi Camp Block 121,潭尾軍營１２１座,O,"75916"
2023/09/03 00:00:00,"1109917081",Tam Mi Camp Block 98,潭尾軍營９８座,O,"75916"
2023/09/03 00:00:00,"1109917106",Tam Mei Barracks Block 103,潭尾軍營１０３座,E,"75916"
2023/09/03 00:00:00,"1109917109",Jazz Garden Phase II Block 3,金爵花園二期第三座,E,"76612"
2023/09/03 00:00:00,"1109917060",Tam Mi Camp Block 97,潭尾軍營９７座,O,"75916"
2023/09/03 00:00:00,"1109917037",S.K.H. ST. Joseph's Church Kindergarten,聖公會聖約瑟堂幼稚園,E,"74697"
2023/09/03 00:00:00,"1109917046",Tam Mi Camp Block 57,潭尾軍營５７座,O,"75916"
2023/09/03 00:00:00,"1109917038",Tam Mei Barracks Block 73,潭尾軍營７３座,E,"75916"
2023/09/03 00:00:00,"1109917107",Tam Mi Camp Block 103,潭尾軍營１０３座,O,"75916"
2023/09/03 00:00:00,"1109917036",Tam Mi Camp Block 56,潭尾軍營５６座,O,"75916"
2023/09/03 00:00:00,"1109917019",Tam Mi Camp Block 49,潭尾軍營４９座,O,"75916"
2023/09/03 00:00:00,"1109917032",,基督教香港信義會錦上生命堂,E,"74831"
2023/09/03 00:00:00,"1109917088",Tam Mi Camp Block 95,潭尾軍營９５座,O,"75916"
2023/09/03 00:00:00,"1109917096",Tam Mi Camp Block 64,潭尾軍營６４座,O,"75916"
2023/09/03 00:00:00,"1109917064",Tam Mei Barracks Block 76,潭尾軍營７６座,E,"75916"
2023/09/03 00:00:00,"1109917085",Tam Mi Camp Block 65,潭尾軍營６５座,O,"75916"
2023/09/03 00:00:00,"1109917132",Tourmaline Villa Block C,碧戶軒Ｃ座,E,"79464"
2023/09/03 00:00:00,"1109917181",,瑞安苑,E,
2023/09/03 00:00:00,"1109917190",Full Silver Garden Block 5,富銀花園五座,E,"75326"
2023/09/03 00:00:00,"1109917147",Jazz Garden Phase II Block 9,金爵花園二期第九座,E,"76612"
2023/09/03 00:00:00,"1109917144",Jazz Garden Phase II Block 18,金爵花園二期第十八座,E,"76612"
2023/09/03 00:00:00,"1109917209",Full Silver Garden Block 22,富銀花園二十二座,E,"75326"
2023/09/03 00:00:00,"1109917206",Osmanthus Villa Block F,丹桂豪苑Ｆ座,E,"79994"
2023/09/03 00:00:00,"1109917115",Jazz Garden Phase II Block 15,金爵花園二期第十五座,E,"76612"
2023/09/03 00:00:00,"1109917150",Tam Mi Camp Block 101,潭尾軍營１０１座,O,"75916"
2023/09/03 00:00:00,"1109917123",Jazz Garden Phase II Block 16,金爵花園二期第十六座,E,"76612"
2023/09/03 00:00:00,"1109917165",Tam Mi Camp Block 84,潭尾軍營８４座,O,"75916"
2023/09/03 00:00:00,"1109917142",Tam Mi Camp Block 106,潭尾軍營１０６座,O,"75916"
2023/09/03 00:00:00,"1109917170",Tam Mi Camp Block 88,潭尾軍營８８座,O,"75916"
2023/09/03 00:00:00,"1109917177",Ngau Tam Mei Village Office,攸潭尾村公所,E,"64531"
2023/09/03 00:00:00,"1109917131",Jazz Garden Phase II Block 6,金爵花園二期第六座,E,"76612"
2023/09/03 00:00:00,"1109917185",San Tin Stormwater Pumping Station,新田雨水泵房,E,
2023/09/03 00:00:00,"1109917169",Tam Mei Barracks Block 88,潭尾軍營８８座,E,"75916"
2023/09/03 00:00:00,"1109917126",Tourmaline Villa Block H,碧戶軒Ｈ座,E,"79464"
2023/09/03 00:00:00,"1109917118",Jazz Garden Phase II Block 4,金爵花園二期第四座,E,"76612"
2023/09/03 00:00:00,"1109917138",Tam Mei Barracks Block 104,潭尾軍營１０４座,E,"75916"
2023/09/03 00:00:00,"1109917182",,蘆衛,E,
2023/09/03 00:00:00,"1109917192",Full Silver Garden Block 4,富銀花園四座,E,"75326"
2023/09/03 00:00:00,"1109917194",Full Silver Garden Block 2,富銀花園二座,E,"75326"
2023/09/03 00:00:00,"1109917135",Tam Mi Camp Block 82,潭尾軍營８２座,O,"75916"
2023/09/03 00:00:00,"1109917208",Osmanthus Villa Block J,丹桂豪苑Ｊ座,E,"79994"
2023/09/03 00:00:00,"1109917143",Tourmaline Villa Block D,碧戶軒Ｄ座,E,"79464"
2023/09/03 00:00:00,"1109917188",Full Silver Garden Block 7,富銀花園七座,E,"75326"
2023/09/03 00:00:00,"1109917201",Osmanthus Villa Block L,丹桂豪苑Ｌ座,E,"79994"
2023/09/03 00:00:00,"1109917119",Tourmaline Villa Block F,碧戶軒Ｆ座,E,"79464"
2023/09/03 00:00:00,"1109917196",Lok Ma Chau Control Point,落馬洲管制站,E,"78704"
2023/09/03 00:00:00,"1109917134",Tam Mei Barracks Block 82,潭尾軍營８２座,E,"75916"
2023/09/03 00:00:00,"1109917120",Tourmaline Villa Block G,碧戶軒Ｇ座,E,"79464"
2023/09/03 00:00:00,"1109917183",,鴻漸閣,E,
2023/09/03 00:00:00,"1109917155",Tam Mei Barracks Block 105,潭尾軍營１０５座,E,"75916"
2023/09/03 00:00:00,"1109917195",Full Silver Garden Block 1,富銀花園一座,E,"75326"
2023/09/03 00:00:00,"1109917180",Customs and Excise Department Outbound Vehicle X-ray Inspection Building,香港海關出境車輛Ｘ光檢查大樓,E,
2023/09/03 00:00:00,"1109917148",Jazz Garden Phase II Block 19,金爵花園二期第十九座,E,"76612"
2023/09/03 00:00:00,"1109917157",Tam Mei Barracks Block 92,潭尾軍營９２座,E,"75916"
2023/09/03 00:00:00,"1109917116",Tam Mei Barracks Block 94,潭尾軍營９４座,E,"75916"
2023/09/03 00:00:00,"1109917133",Jazz Garden Phase II Block 17,金爵花園二期第十七座,E,"76612"
2023/09/03 00:00:00,"1109917203",Full Silver Garden Block 23,富銀花園二十三座,E,"75326"
2023/09/03 00:00:00,"1109917140",Jazz Garden Phase II Block 8,金爵花園二期第八座,E,"76612"
2023/09/03 00:00:00,"1109917210",Full Silver Garden Block 14,富銀花園十四座,E,"75326"
2023/09/03 00:00:00,"1109917117",Tam Mi Camp Block 94,潭尾軍營９４座,O,"75916"
2023/09/03 00:00:00,"1109917137",Jazz Garden Phase II Block 7,金爵花園二期第七座,E,"76612"
2023/09/03 00:00:00,"1109917167",Tam Mei Barracks Block 89,潭尾軍營８９座,E,"75916"
2023/09/03 00:00:00,"1109917187",Full Silver Garden Block 8,富銀花園八座,E,"75326"
2023/09/03 00:00:00,"1109917153",Jazz Garden Phase II Block 11,金爵花園二期第十一座,E,"76612"
2023/09/03 00:00:00,"1109917213",Full Silver Garden Block 21,富銀花園二十一座,E,"75326"
2023/09/03 00:00:00,"1109917202",Full Silver Garden Block 11,富銀花園十一座,E,"75326"
2023/09/03 00:00:00,"1109917146",Tam Mi Camp Block 93,潭尾軍營９３座,O,"75916"
2023/09/03 00:00:00,"1109917193",Full Silver Garden Block 3,富銀花園三座,E,"75326"
2023/09/03 00:00:00,"1109917214",Pristine Villa Block A,曉翠山莊Ａ座,E,"76695"
2023/09/03 00:00:00,"1109917161",Tam Mi Camp Block 83,潭尾軍營８３座,O,"75916"
2023/09/03 00:00:00,"1109917186",Ha Wan Village Office,下灣村公所,E,"64383"
2023/09/03 00:00:00,"1109917136",Jazz Garden Phase II Block 22,金爵花園二期第二十二座,E,"76612"
2023/09/03 00:00:00,"1109917141",Tam Mei Barracks Block 106,潭尾軍營１０６座,E,"75916"
2023/09/03 00:00:00,"1109917163",Tam Mi Camp Block 102,潭尾軍營１０２座,O,"75916"
2023/09/03 00:00:00,"1109917204",Full Silver Garden Block 9,富銀花園九座,E,"75326"
2023/09/03 00:00:00,"1109917130",Tourmaline Villa Block B,碧戶軒Ｂ座,E,"79464"
2023/09/03 00:00:00,"1109917178",Ho Pui Ventilation Building,河背抽風站大樓,E,"79282"
2023/09/03 00:00:00,"1109917189",Full Silver Garden Block 6,富銀花園六座,E,"75326"
2023/09/03 00:00:00,"1109917128",Jazz Garden Phase II Block 5,金爵花園二期第五座,E,"76612"
2023/09/03 00:00:00,"1109917151",Tourmaline Villa Block E,碧戶軒Ｅ座,E,"79464"
2023/09/03 00:00:00,"1109917149",Tam Mei Barracks Block 101,潭尾軍營１０１座,E,"75916"
2023/09/03 00:00:00,"1109917164",Tam Mei Barracks Block 84,潭尾軍營８４座,E,"75916"
2023/09/03 00:00:00,"1109917197",Osmanthus Villa Block H,丹桂豪苑Ｈ座,E,"79994"
2023/09/03 00:00:00,"1109917179",Shek Wu Wai Village Office,石湖圍村公所,E,"64397"
2023/09/03 00:00:00,"1109917145",Tam Mei Barracks Block 93,潭尾軍營９３座,E,"75916"
2023/09/03 00:00:00,"1109917158",Tam Mi Camp Block 92,潭尾軍營９２座,O,"75916"
2023/09/03 00:00:00,"1109917184",Customs and Excise Department Outbound Vehicle X-ray Inspection Building,香港海關出境車輛Ｘ光檢查大樓,E,
2023/09/03 00:00:00,"1109917207",Osmanthus Villa Block K,丹桂豪苑Ｋ座,E,"79994"
2023/09/03 00:00:00,"1109917127",Jazz Garden Phase II Block 21,金爵花園二期第二十一座,E,"76612"
2023/09/03 00:00:00,"1109917139",Tam Mi Camp Block 104,潭尾軍營１０４座,O,"75916"
2023/09/03 00:00:00,"1109917124",Tam Mei Barracks Block 100,潭尾軍營１００座,E,"75916"
2023/09/03 00:00:00,"1109917200",Full Silver Garden Block 12,富銀花園十二座,E,"75326"
2023/09/03 00:00:00,"1109917125",Tam Mi Camp Block 100,潭尾軍營１００座,O,"75916"
2023/09/03 00:00:00,"1109917212",Osmanthus Villa Block E,丹桂豪苑Ｅ座,E,"79994"
2023/09/03 00:00:00,"1109917156",Tam Mi Camp Block 105,潭尾軍營１０５座,O,"75916"
2023/09/03 00:00:00,"1109917168",Tam Mi Camp Block 89,潭尾軍營８９座,O,"75916"
2023/09/03 00:00:00,"1109917152",Jazz Garden Phase II Block 20,金爵花園二期第二十座,E,"76612"
2023/09/03 00:00:00,"1109917154",Jazz Garden Phase II Block 10,金爵花園二期第十座,E,"76612"
2023/09/03 00:00:00,"1109917160",Tam Mei Barracks Block 83,潭尾軍營８３座,E,"75916"
2023/09/03 00:00:00,"1109917211",Full Silver Garden Block 10,富銀花園十座,E,"75326"
2023/09/03 00:00:00,"1109917162",Tam Mei Barracks Block 102,潭尾軍營１０２座,E,"75916"
2023/09/03 00:00:00,"1109917175",Tam Mei Barracks Block 91,潭尾軍營９１座,E,"75916"
2023/09/03 00:00:00,"1109917176",Tam Mi Camp Block 91,潭尾軍營９１座,O,"75916"
2023/09/03 00:00:00,"1109917129",Tourmaline Villa Block A,碧戶軒Ａ座,E,"79464"
2023/09/03 00:00:00,"1109917243",Ming Lai Garden Block D,明麗花園Ｄ座,E,"76696"
2023/09/03 00:00:00,"1109917303",Shek Kong Camp Block B,石崗軍營Ｂ座,O,"76024"
2023/09/03 00:00:00,"1109917293",Shek Kong Barracks Block 25,石崗軍營２５座,E,"76024"
2023/09/03 00:00:00,"1109917280",Manor House Block N,大夫第花園Ｎ座,E,"78377"
2023/09/03 00:00:00,"1109917271",Sunny Hills Block F,陽光山莊Ｆ座,E,"70420"
2023/09/03 00:00:00,"1109917220",Full Silver Garden Block 16,富銀花園十六座,E,"75326"
2023/09/03 00:00:00,"1109917266",Shek Kong Barracks Block 59,石崗軍營５９座,E,"76024"
2023/09/03 00:00:00,"1109917244",Ming Lai Garden Block A,明麗花園Ａ座,E,"76696"
2023/09/03 00:00:00,"1109917261",,沃經堂,E,
2023/09/03 00:00:00,"1109917218",Full Silver Garden Block 20,富銀花園二十座,E,"75326"
2023/09/03 00:00:00,"1109917281",Manor House Block J,大夫第花園Ｊ座,E,"78377"
